fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path,v1_labels,v1_splits,same_label,conflict_reason
2e093ee7cb5d68fff9968a91846414ec,9ea19235c41b984df59ae90b8841af93fbdc12715d5fec7b43475e96f7612424,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\2e093ee7cb5d68fff9968a91846414ec.sol,1,train,True,
2e8fd96ad2a73ae6e808291676e83167,f22ed25026f7931971056084b79af3aa7dce33185c1d35e0fa41b2cd659c5c9e,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\2e8fd96ad2a73ae6e808291676e83167.sol,1,test,True,
2ea121a615f085c42c640ebb9b3d2184,c3f54e1621fb0650c1db97e1e272367ef22ec16d16b2513cc27888b39f9ecff6,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\2ea121a615f085c42c640ebb9b3d2184.sol,0,train,False,cgt_v1_label_conflict
2fb082696b83274b81c81f9f12bad6ed,0f278a2e644cd389160ad2a76fc48906f1b8fed7b0d6947e2aa0022266660d46,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\2fb082696b83274b81c81f9f12bad6ed.sol,0|1,train,True,
302accc3b3ac3ea565ee4d0b0fafdbbd,abfc37b83b10b6f1301ec381c4cab95e9a35505eb163e6d8cb5d48bb0dc86407,1,6,1,5,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,front_running,104|107|113|114|120,Doublade|NPChecker,C:\Users\Exauce\Documents\smart-contract-cgt\source\302accc3b3ac3ea565ee4d0b0fafdbbd.sol,0,train,False,cgt_v1_label_conflict
30b5b6a7814903c04b286d932964be3d,1a458fe5275cb4c8793ca61dfca57b101668ea50b8565d84801a2e90218331d2,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\30b5b6a7814903c04b286d932964be3d.sol,1,test,True,
3110941db9bf2c1d57c9000020fe4dcb,cefdefe643096c42ac7430254a30e1ecf47d31a891e0e02da42e0468063f7383,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3110941db9bf2c1d57c9000020fe4dcb.sol,1,train,False,cgt_v1_label_conflict
3213543265e254c7c67a1085d8714f3e,c01f31ee28b57c420bbdd54769063663ffdfe62998651d28f776cd50754f94c2,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3213543265e254c7c67a1085d8714f3e.sol,0,train,False,cgt_v1_label_conflict
329245db5ce9de76092fc33e056d139b,551b59247e31813884a1d9d78fbab68ebf1da6a06521fad91582c80beebc9f15,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\329245db5ce9de76092fc33e056d139b.sol,1,train,False,cgt_v1_label_conflict
32f3ebc6f4e87a2e694149ccd94f91fa,496697ecaba61d1d69720c0e001b94cdc6e56cb1d0b0491d454f516f8c7d5d6d,1,1,1,0,1,time_manipulation,time_manipulation,116,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\32f3ebc6f4e87a2e694149ccd94f91fa.sol,1,train,True,
33f2be2e1138eeb24108e39c23ed1aac,a3036d6341a076a1f5616c469f0b87062fc9ed2f87d4ba116d1c599bbcb0d5cd,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\33f2be2e1138eeb24108e39c23ed1aac.sol,1,val,True,
346e9d22d6b2becbfca88f08d439a397,70ba9c4b02a361593548546bfc335e196f590f08e21ac5503b26c976c10fe72b,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\346e9d22d6b2becbfca88f08d439a397.sol,1,val,True,
34a85b58d9dced4dbba67cafd562533f,649339f30f795ff282b7dff179fbc5780f8ab63bbd1a477cccab4b03f96a2ee4,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\34a85b58d9dced4dbba67cafd562533f.sol,0,val,False,cgt_v1_label_conflict
34a9b32c38da0878f5c3384f285fe391,6da5c7ec2b204320eb19beecd1983aab441ead5570382872d0511a58ef07d1e9,0,1,0,1,1,denial_service,,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\34a9b32c38da0878f5c3384f285fe391.sol,1,val,False,cgt_v1_label_conflict
356a262e8667a67027b81a97c836aa86,f1b622b012cc37060cf58931d048e1931db58182d7e6ab5841c55f4fa6e972ee,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\356a262e8667a67027b81a97c836aa86.sol,1,train,True,
35d1ae579ffe1ff235725a8ada62fae0,eb572cf53f36a5b94436ef5e828e3270399cb832a5f1424128b1a12b8d7be87a,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\35d1ae579ffe1ff235725a8ada62fae0.sol,0,train,False,cgt_v1_label_conflict
3603b97fd300a1cc529836d4c7f2bd43,1484ebd87fbff6f23374fd1c392736d011319766876cd0f1f8e8506b5db52000,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3603b97fd300a1cc529836d4c7f2bd43.sol,0,train,True,
368844558533f8b0100596001b71879e,521c70bd173da45f6f5769edb30d249de52048f0fe260dd1da74608ba7722d8c,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\368844558533f8b0100596001b71879e.sol,0,train,False,cgt_v1_label_conflict
36af7f1d3af5a203d51030f484a34753,58c60b63732d2bb2933532ddfe1f0aa1f5e648b0fb9bd590f184e31da5d214c6,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\36af7f1d3af5a203d51030f484a34753.sol,0,val,False,cgt_v1_label_conflict
36b10d4a7e564aa6cddf03d46175c916,57e495c2f6296b0bb37b8ac97e2edd1d5f7fe7994070c40adedf7b1077f7ce1c,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\36b10d4a7e564aa6cddf03d46175c916.sol,1,train,True,
37f5af54014f078f1820a54b1f2b5c09,77fe7aceaabaa0441519102b90ee35da2ebcd44fc99f1d83ba211c42cc8b25ff,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\37f5af54014f078f1820a54b1f2b5c09.sol,1,val,True,
381f08870b45b2ab7731dfdcdf938206,928f5c7943a9202a21c652330e34add318f71e0d5812e7e37400d5eda20d7d80,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\381f08870b45b2ab7731dfdcdf938206.sol,0,train,True,
38651e52a30d641b9cf429c109960637,9efc3c56d3fd2d96c0c92344c10cca1da29e33909764dab1974929cbe72f53d1,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\38651e52a30d641b9cf429c109960637.sol,0,train,True,
38827a755c0cd886e447b05dd20aaaf4,3e23a2d381f3e90d6b1dec5fc727108f32b5ace4132fd4f5d77d56215ddf7480,0,6,0,6,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells|Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\38827a755c0cd886e447b05dd20aaaf4.sol,0,train,True,
3977b3894efec88035adacf3b63382b4,cb26b787c0df2d237cb7a82ffd2117a12447e1200781a54c24ecdfc0147bf1a6,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3977b3894efec88035adacf3b63382b4.sol,1,train,True,
39968c382922c919505ac243f2e65dbb,075ae40f4828f70958db01f7c00a59613f5002f42b96e9b2b5b662aa5a884434,1,12,7,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,ContractFuzzer|NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\39968c382922c919505ac243f2e65dbb.sol,1,train,True,
39afddc46dfaa99f28c85e727921bdae,e57383c8e011b58d32cf91467657d309de4a3195d5fa39af411220805bc11f43,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,reentrancy,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\39afddc46dfaa99f28c85e727921bdae.sol,0|1,val,True,
3a7f00abaf61b3dd5d128f609434afe2,652ad4de06a4d9d7abdace5cda6aafab2cbed27ac38a37cdd1ee74875fce54e0,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\3a7f00abaf61b3dd5d128f609434afe2.sol,0|1,train,True,
3ad8ca0d65457183607db655ec5515fc,b8830d2beec3b45ce3115c6ac16a499f2b2417d29fbceccb3c259fb3f4dbcf89,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3ad8ca0d65457183607db655ec5515fc.sol,0,train,False,cgt_v1_label_conflict
3b2d933606731de60cfd870cb1784de1,5bfdae4053ac7c14c1867746839d78d71f5bc955443efc32370a9c58de5d4847,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\3b2d933606731de60cfd870cb1784de1.sol,1,train|val,True,
3d621d123e2dedc7eb65b7bc9f88ebc3,d044dee8391e8568940269a6d516317bfdf057f734faf309b95e5214c4ceae48,0,2,0,2,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\3d621d123e2dedc7eb65b7bc9f88ebc3.sol,1,test,False,cgt_v1_label_conflict
3de2fba1fb4c173089352b777e78ad0c,26cfdf2dfc63a6e6b8cb99c954382814d3ca747839778e1e26057a95469612fb,1,2,2,0,2,time_manipulation|unchecked_low_calls,time_manipulation|unchecked_low_calls,104|116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\3de2fba1fb4c173089352b777e78ad0c.sol,0,test,False,cgt_v1_label_conflict
3f46cf71f48ef6ca73c7a53b5b091101,470626aaf3bd4a897a7ae724ad0b19efd4998a331a4b526b477614b4334acd59,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f46cf71f48ef6ca73c7a53b5b091101.sol,0,val,True,
4019944aaa95ea852ca378a5586faf9a,a1bcbee58292e5d7fb5dd5694fa28f988ba2d3a19a3705fe445bd7859fae9579,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4019944aaa95ea852ca378a5586faf9a.sol,1,train,True,
40edf8345391a754091af7ba7b28678f,b18d76eb3ce4ade26558d46350a122a0b8be0a70def0bd710c44f4612dce89ab,1,2,2,0,1,reentrancy,reentrancy,107,NotSoSmartC|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\40edf8345391a754091af7ba7b28678f.sol,1,train,True,
41197ffd8d2c070ff4664a61dc2b8aab,2276c78610d25795309d8bb7a471bd23fafdd8ad17ec1bc990cba5aa8192d38f,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\41197ffd8d2c070ff4664a61dc2b8aab.sol,0,train,True,
417de51398cd0abd60af4939880daee5,83a16716b169674183190cbf91d2b74059de1b59f98ce1442cb60dcd3874d641,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\417de51398cd0abd60af4939880daee5.sol,1,val,True,
4267dc54c20681ce22869cc8bbdd4a61,03a676ca4711b9d581276a092201738430797e92152b80e9124e9e1982686fc9,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\4267dc54c20681ce22869cc8bbdd4a61.sol,1,train,True,
43c1aafd835e7d0696476c5b669aafbe,88e692832a6dcbedab181cc2c37d32b6e392b141c9cda2f3cc7cd6c6bb99ce58,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\43c1aafd835e7d0696476c5b669aafbe.sol,1,val,True,
443bcfa03f35f2811129e99e67cd443d,62c786413f1da6cc7ea740dbd3f0789c2c88f7fd86b4e2ad0b5988352e9959c4,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\443bcfa03f35f2811129e99e67cd443d.sol,1,test,True,
447f15be04cd6f0477f1a0257c881733,aa95e6495ed4c48e072f18b4ddd848de840028cac03b1f9b87e9f39f8253cd2c,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\447f15be04cd6f0477f1a0257c881733.sol,1,train,True,
46d606e328e5569c4c9e027c31fe99ea,360489d5f46eb7e654672788527926fdf904bbf5eb762d5bc3e300475623fea5,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\46d606e328e5569c4c9e027c31fe99ea.sol,1,train,True,
46e9cd9a0f01b23e6fde68e0403611f2,831d6cc18c15d0cb603decf52c3e4223e563a7eedf5aacb4ce6f8298ac9f934a,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\46e9cd9a0f01b23e6fde68e0403611f2.sol,1,test,True,
48079583e417364eef5aea4e69d764de,98dac106cbd2c3e7fc09588809ad06ae85be3b92625770e7d8d1635dedcb920f,1,2,2,0,1,arithmetic,arithmetic,101,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\48079583e417364eef5aea4e69d764de.sol,1,train,True,
486bc836595df143884f54a835491741,3ba1f3a40ee1f0aaf813ffe8df3811fbc40ad4adf3477fcdf26f9cbff1e5f0ec,1,2,2,0,1,arithmetic,arithmetic,101,NotSoSmartC|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\486bc836595df143884f54a835491741.sol,1,test,True,
490bea87738e197f0955a044015f2908,819f38bbdd7fba7bebf22ae2e446457266493f9d685914fe350250206166847d,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\490bea87738e197f0955a044015f2908.sol,0,test,False,cgt_v1_label_conflict
490d4e92d85c9a164d5530a8234e35c5,5e83cd0de37ea0f7d673bdb6b04e83cc379f1c8f0a026d5f07c6d9f60a70eace,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\490d4e92d85c9a164d5530a8234e35c5.sol,1,train,False,cgt_v1_label_conflict
496449e6d6f96097c95308c7551aa418,e096c675cbbaf1a18e11eee85a54c5f5e466fa4d77bdd85405c6d6dde921a9aa,1,5,2,3,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness|reentrancy,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\496449e6d6f96097c95308c7551aa418.sol,1,train,True,
4a5f293ebc9629b609b7a3450a56b637,eb37526156d17e965a6773e00982d61f20583947d8164b38ae98524ecece7060,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4a5f293ebc9629b609b7a3450a56b637.sol,0,train,False,cgt_v1_label_conflict
4a73f761ebd052a751692461d0e8a8d9,21709118674bc180198a5170f93f76be871e9ab243438671913d02eec757582c,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\4a73f761ebd052a751692461d0e8a8d9.sol,1,train,False,cgt_v1_label_conflict
4baae957e144419d5f422d8c061d7d10,14ac89d0fe6cee0f0b3d5fea0d2b238b3a1d69cbcb72607f2e49badc0370f7c3,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4baae957e144419d5f422d8c061d7d10.sol,0,val,False,cgt_v1_label_conflict
4bb10d38e29a22ccaf28dc1d22caf799,6fae41c2190b4e9f8fa28aa8aa3dbb3b580f91f3a8da8f7c1e138512a23fb39f,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4bb10d38e29a22ccaf28dc1d22caf799.sol,0,train,True,
4c8c53c8c930fd9003b740e3546e3164,1068f6f832f683e3bae0f95c59f41cc29ea9ce9e6f842f0840f8a543ea6ea090,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4c8c53c8c930fd9003b740e3546e3164.sol,0,test,False,cgt_v1_label_conflict
4cb1b6df2a4aa110e0147704bfd47e98,e7d85a4e532f01167580928865f560da32d6f649bbcb7dd5a5f71896de84cb8d,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\4cb1b6df2a4aa110e0147704bfd47e98.sol,0,val,True,
4d0e5f7a4791800e9b0449583d062607,fa22ccc8eea3d30ac210bb144c18574e33ba17ff459b06d83a45946f44cbfcac,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\4d0e5f7a4791800e9b0449583d062607.sol,1,val,True,
4d170b563b4b05e81e5fb375fd5c3481,cb710ae95b9e2374a2652020dd435c0acb48470aa1eac28ce64b6fc759c73c7e,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4d170b563b4b05e81e5fb375fd5c3481.sol,0,train,False,cgt_v1_label_conflict
4db17c016d7caf4387984599ed87e9cc,d2de6f66e89c3953db6a971812f74da7538e9a92202ad5ea2b23fcaef37b95cb,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4db17c016d7caf4387984599ed87e9cc.sol,0,train,False,cgt_v1_label_conflict
4e76d197c9abfae7f2f08c2e02b3732e,9b8a2b99e67988f39f8451e6d1e66956c8a364fe1fc65cb5a9f449b8d0b61249,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4e76d197c9abfae7f2f08c2e02b3732e.sol,0,train,False,cgt_v1_label_conflict
4e8ba79cce0f0e6dd028949c17072d38,ef5c04cbb08a0accad8ad26882e06fa6a0bf9872a1c631a1a0ce645d718356e6,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4e8ba79cce0f0e6dd028949c17072d38.sol,0,train,True,
4ea0ce601a4f85e1b85fb1ffb42deb96,87ad88a1c8cfb8c3cfb56ec0d9692b226f028f97796c2fe1dba6946aabb40d74,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4ea0ce601a4f85e1b85fb1ffb42deb96.sol,0,train,True,
4eb8f879ea15f24bb24b6027728131b1,9331f10151f538ed462629ffcb2cf2e38c2b618e64c9db204ae406e52f019e64,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4eb8f879ea15f24bb24b6027728131b1.sol,1,train,True,
4f085887b8c5b4b4a258a1000f470109,2f9a8b1148ffe24d5cc3574819427b5b30ea778f729dfad86bb962f7eff60a14,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4f085887b8c5b4b4a258a1000f470109.sol,0,train,False,cgt_v1_label_conflict
4f9fe264fdc7eae979762b342d605f93,ce5948a11d141179cf43194b0b86c7e8721be8b7cdb5ffeaccf8a4f033103668,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4f9fe264fdc7eae979762b342d605f93.sol,1,val,True,
4ff44cb73cbed3545d973b7d72fb1d49,9cb2ad6a318f763f1dbb9f24b90c06f00221766fd5dedfda59900503ddc3abbd,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\4ff44cb73cbed3545d973b7d72fb1d49.sol,1,train,False,cgt_v1_label_conflict
5013c5070384de60c0e95b1810f0c5eb,eb7971a2d9f574ce943c7fbecb34df86fb0d072752d1c8c054431db6155d01d8,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5013c5070384de60c0e95b1810f0c5eb.sol,1,test,True,
5074ee1ef1168d21ca760af0e0dae763,218a23af8b7255c7286a8b73d9e1f2763d455d62082e2055604644e12c272be9,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5074ee1ef1168d21ca760af0e0dae763.sol,1,test,True,
51013b9d4c4598ed7111787f97ab6c83,ab286ee9fa9fb56770fe38dfbb81b6be42e4b6d8f2cbca8cb0cf3d9f98b5413c,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\51013b9d4c4598ed7111787f97ab6c83.sol,1,train,True,
517731eb3fb9ae0024fa9d1b39cda7ac,e683dba9f805cf6d65562532f3d8f622d43aab5949a497cc1609f36e92582e44,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\517731eb3fb9ae0024fa9d1b39cda7ac.sol,1,train,True,
51e3db2348306e22a0f109c0d8756be9,af24b850bf4ed75a4152b828cf49ff2bdc16d1ee7c9d0fe4d89eeb5b76dc7a67,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\51e3db2348306e22a0f109c0d8756be9.sol,1,test,True,
5249d54436355e974f98dbed02349d5d,1cd5e82d50f549ade40b4b60bfc20f203e1661fe038f5e8aad3a411d2f522cdc,1,7,6,1,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5249d54436355e974f98dbed02349d5d.sol,1,train,True,
533b96fbecadb64bb67444b09d63ba79,169bf618fe416e468c91c4cbaa53de6692a5b062c5c307e92bc34134f60c16a7,0,1,0,1,1,unchecked_low_calls,,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\533b96fbecadb64bb67444b09d63ba79.sol,1,train,False,cgt_v1_label_conflict
54333990752c100afa6dca3af363c950,212006fd40daf139152819a981872cecfa91fac25e9a726eb9bcf86e7ac1cecd,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\54333990752c100afa6dca3af363c950.sol,1,train,True,
544ddf7650d4359817a2526b33091fa5,8ef7b196842e7104b17794f0709fae707407d22e33962473928989617e1e4844,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\544ddf7650d4359817a2526b33091fa5.sol,1,test,False,cgt_v1_label_conflict
